[5-2: Random Items]
|||8|2200,3350,5000|gp|
|||9|2850,4250,6400|gp|
|||10|3650,5450,8200|gp|
|||11|4650,7000,10500|gp|
|||12|6000,9000,13500|gp|
|||13|7750,11600,17500|gp|
|||14|10000,15000,22000|gp|
|||15|13000,19500,29000|gp|
|||16|16500,25000,38000|gp|
|||17|22000,32000,48000|gp|
|||18|28000,41000,62000|gp|
|||19|35000,53000,79000|gp|
|||20|44000,67000,100000|gp|
|||21|56000,84000,126000|gp|
|||22|70000,105000,158000|gp|
|||23|88000,132000,198000|gp|
|||24|110000,165000,248000|gp|
|||25|138000,208000,312000|gp|

[Creature Treasure Type]
|||Aberration||A,B,D,E,*F,*G,*H|Cunning
|||Animal||A,B,D,E|
|||Construct||E,F,*B,*C,*H|Guarding a treasure
|||Dragon||A,B,C,H,I|
|||Fey||B,C,D,G|
|||Humanoid||A,B,D,E,F,G,*H|Entire community
|||Magical Beast||A,B,D,E|
|||Monstous Humanoid||A,B,C,D,E,H|
|||Ooze||A,B,D|
|||Outsider||A,B,C,D,E,F,G,H,I|
|||Plant||A,B,D,E|
|||Undead||A,B,D,E,*F,*G|Intelligent
|||Vermin||A,B,D|

[7-3: Type A Treasure, Coins]
1|||5d10,3d4|1,1,0|cp,sp|
5|||2d6,4d8,1d4|10,1,1|cp,sp,gp|
10|||5d10,5d10,1d8|10,1,1|cp,sp,gp|
25|||2d4,3d6,4d4|100,10,1|cp,sp,gp|
50|||4d4,4d6,8d6|100,10,1|cp,sp,gp|
100|||6d8,3d4|10,10,0|sp,gp|
200|||2d4,4d4,2d4|100,10,1|sp,gp,pp|
500|||6d6,8d6|10,1,0,|gp,pp|
1000|||2d4,10d10|100,1,0|gp,pp|
5000|||4d8,6d10|100,10,0|gp,pp|
10000|||2d4,12d8|1000,10,0|gp,pp|
50000|||2d6,8d10|1000,100,0|gp,pp|

[7-4: Type B Treasure, Coins and Gems]
10|||1||gem1|
15|||2d6,4d8,1d4,1|10,1,1|cp,sp,gp,gem1|
25|||5d10,1d4,2|1,1,0|sp,gp,gem1|
50|||1||gem2|
50|||3d6,3d6,3|10,1,0|sp,gp,gem1|
75|||1d4,1d4,2,1|10,1,0|sp,gp,gem1,gem2|
100|||1||gem3|
100|||3d8,4d8,2,1|10,1,0|sp,gp,gem1,gem2|
150|||1,1||gem2,gem3|
200|||3d6,2d4,4,1|10,10,0|sp,gp,gem1,gem3|
250|||2d4,2,1|10,0,0|gp,gem2,gem3|
500|||1||gem4|
500|||2d4,2d4,2,3|10,1,0|gp,pp,gem2,gem3|
750|||2d4,2,1,1|10,0,0|gp,gem2,gem3,gem4|
1000|||1||gem5|
1000|||3d6,4d4,3,1|10,1,0|gp,pp,gem3,gem4|
2500|||2d4,2,1|100,0,0|gp,gem4,gem5|
5000|||1||gem6|
5000|||2d4,2d4,2,3|100,10,0|gp,pp,gem4,gem5|
10000|||5,1||gem5,gem6|
20000|||4d8,6d10,3|100,10,0|gp,pp,gem6|
50000|||4d4,10,4,6,8|10,0,0|pp,gem3,gem4,gem5,gem6|

[7-5: Type C Treasure, Art Objects]
50|||1||art1|
100|||1||art2|
100|||2||art1|
150|||1,1||art1,art2|
200|||2||art2|
250|||3,1||art1,art2|
500|||1||art3|
500|||4,3||art1,art2|
750|||3,2,1||art1,art2,art3|
1000|||1||art4|
1000|||2||art3|
1500|||1,1||art3,art4|
2000|||2||art4|
2500|||5,2,1||art2,art3,art4|
5000|||1||art5|
5000|||4,3||art3,art4|
7500|||1,2,1||art3,art4,art5|
10000|||1||art6|
10000|||5,1||art4,art5|
15000|||1,1||art5,art6|
20000|||2,1||art5,art6|
50000|||10,5,4,2||art3,art4,art5,art6|

[7-6: Type D Treasure, Coins and Small Objects]
50|||3d6,4d4,1|10,1,0|sp,gp,lmiscroll|
50|||2d4,2d4,1|10,1,0|sp,gp,lmipotion|
100|||4d6,3d10,1,1|10,1,0|sp,gp,lmipotion,lmiscroll|
150|||2d4,6d6,1|10,1,0|sp,gp,gmiscroll|
200|||2d4,4d6,1,1|10,1,0|sp,gp,gmipotion,lmiscroll|
250|||3d6,3d6,1d4,2,1|10,1,1|sp,gp,pp,lmipotion,gmiscroll|
300|||2d4,6d6,1,1|10,1,0|sp,gp,gmipotion,gmiscroll|
400|||1,2||gmipotion,gmiscroll|
500|||2d4,1d4,1,1|10,1,0|gp,pp,lmepotion,gmiscroll|
500|||2d4,1d4,2,1|10,1,0|gp,pp,gmipotion,gmiscroll|
750|||7d6,1,1|1,0,0|gp,gmiscroll,lmiwand|
1000|||4d4,3d6,1,1|10,1,0|gp,pp,lmepotion,lmescroll|
1000|||2d4,2d4,1,1|10,1,0|gp,pp,lmepotion,lmiwand|
1500|||1||gmiwand|
1500|||4d4,3d6,1,1|10,1,0|gp,pp,gmepotion,gmescroll|
2000|||1,1||gmepotion,gmiwand|
2000|||2d4,2d4,1,2|10,1,0|gp,pp,lmepotion,gmescroll|
3000|||3d6,4d4,1,1,1|10,1,0|gp,pp,gmepotion,gmescroll,gmiwand|
4000|||3d6,4d4,1,2|10,1,0|gp,pp,gmescroll,gmiwand|
5000|||2d4,2d4,3,2,1|10,1,0|gp,pp,lmapotion,gmescroll,gmiwand|
7500|||2d6,1,1|1,0,0|pp,lmascroll,lmewand|
7500|||5d6,2,2|1,0,0|pp,gmapotion,gmascroll|
10000|||1||gmewand|
10000|||4d6,1,1,1|1,0,0|pp,gmapotion,gmascroll,lmewand|
15000|||1||lmawand|
15000|||9d10,3,2,1|1,0,0|pp,gmapotion,lmascroll,gmewand|
20000|||4d4,2d4,2,1,1|10,10,0|gp,pp,gmapotion,gmascroll,lmawand|
20000|||6d6,3,1|10,0,0|gp,lmapotion,gmawand|
25000|||5,1||gmascroll,gmewand|
30000|||6d6,4,3,1|1,0,0|pp,gmapotion,gmascroll,gmawand|
50000|||8d4,4,2|10,0,0|pp,gmascroll,gmawand|

[7-7: Type E Treasure, Armor and Weapons]
200|||1||larmorshield|
300|||1||marmor|
350|||1||weapon|
1000|||1||harmor|
1500|||1||lmiarmor|
2500|||1||lmiweapon|
3000|||1||gmiarmor|
3000|||1,1,1||marmor,shield,lmiweapon|
4000|||1,1||lmiarmor,lmiweapon|
5500|||1,1||gmiarmor,lmiweapon|
6000|||1||gmiweapon|
7500|||1,1||lmiarmor,gmiweapon|
8000|||1,2||gmiarmor,lmiweapon|
9000|||1,1||gmiarmor,gmiweapon|
10000|||1,1||lmearmor,lmiweapon|
13000|||1||lmeweapon|
13000|||1,1||lmearmor,gmiweapon|
15000|||1,1||gmearmor,lmiweapon|
20000|||1,1||lmearmor,lmeweapon|
25000|||1,1||gmiarmor,gmeweapon|
30000|||1,1,1||lmaarmor,lmiweapon,gmiweapon|
30000|||1,1||lmearmor,gmeweapon|
35000|||1,1||lmaarmor,lmeweapon|
35000|||1,1||lmiarmor,lmaweapon|
40000|||1,1||gmaarmor,gmiweapon|
50000|||1,1||gmaarmor,lmeweapon|
75000|||1,1||gmiarmor,gmaweapon|
100000|||1,1||gmaarmor,gmaweapon|

[7-8: Type F Treasure, Combatant Gear]
50|||2d4,2d4,1|10,1,0|sp,gp,lmipotion|
250|||2d4,2d4,1,1|10,1,0|sp,gp,larmorshield,lmipotion|
350|||2d4,2d4,1,1|10,1,0|sp,gp,marmor,lmipotion|
400|||2d4,2d4,1,1|10,1,0|sp,gp,weapon,lmipotion|
500|||1,1||weapon,gmipotion|
750|||6d6,1,1,2|1,0,0|gp,marmor,weapon,lmipotion|
1000|||1||harmor|
1500|||1,1,1||harmor,weapon,gmipotion|
2000|||1,1,2||lmiarmor,weapon,gmipotion|
3000|||1,1,1||marmor,lmiweapon,gmipotion|
4000|||1,1,1,1||lmiarmor,weapon,lmiwondrous,gmipotion|
5000|||1,1,1,1||marmor,lmiweapon,lmiwondrous,gmipotion|
6000|||1,1,1||lmiarmor,lmiweapon,lmiwondrous|
7500|||1,1,1||gmiarmor,lmiweapon,lmiring|
10000|||1,1,1,1,3||gmiarmor,lmiweapon,lmiring,lmiwondrous,gmipotion|
10000|||1,1,2||gmiarmor,gmiweapon,gmepotion|
12500|||1,1,1,2||gmiarmor,lmiweapon,gmiwondrous,gmepotion|
15000|||1,1,1||gmiarmor,gmiweapon,gmiring|
20000|||1,1,1,2||lmearmor,gmiweapon,gmiwondrous,gmepotion|
25000|||1,1,1,1,2||lmearmor,lmeweapon,lmiring,lmiwondrous,gmepotion|
30000|||1,1,2,1||lmearmor,lmeweapon,lmiring,gmiwondrous|
40000|||1,1,1,1,2||lmearmor,lmeweapon,lmering,gmiwondrous,gmepotion|
50000|||1,1,1,2||gmearmor,gmeweapon,lmewondrous,lmapotion|
60000|||1,1,2,2||gmearmor,gmeweapon,gmiring,gmiwondrous|
75000|||1,1,1,1,3||lmaarmor,gmeweapon,gmiring,gmewondrous,gmapotion|
100000|||1,1,1,1,2||lmaarmor,lmaweapon,lmering,gmiring,lmewondrous|

[7-9: Type G Treasure, Spellcaster Gear]
50|||2d4,2d4,1|10,1,0|sp,gp,lmipotion|
75|||2d4,1,1|1,0,0|gp,lmipotion,lmiscroll|
100|||1,2||lmipotion,lmiscroll|
150|||1,1||lmiscroll,gmiscroll|
200|||2,1||lmipotion,gmiscroll|
250|||2||gmiscroll|
500|||3,3||lmipotion,gmiscroll|
750|||1,1||gmipotion,lmiwand|
1000|||7d6,3,1|1,0,0|gp,gmiscroll,lmiwand|
1500|||3d6,1,1,1|10,0,0|gp,lmepotion,lmescroll,lmiwand|
2000|||2d4,1,2,1|10,0,0|gp,weapon,lmescroll,lmiwand|
2500|||2,1||gmepotion,gmiwand|
3000|||1,2,1||gmepotion,lmescroll,gmiwand|
4000|||1,1,1||lmiwondrous,gmepotion,gmiwand|
5000|||1,1,2||lmiring,lmiwondrous,lmescroll|
6000|||1,1,1,1||lmiring,lmiwondrous,gmepotion,gmiwand|
7500|||2,1,1||gmepotion,lmiscroll,lmewand|
10000|||1,1,1||lmiring,lmiwondrous,lmewand|
12500|||1,1,2,2||lmiring,gmiwondrous,gmescroll,gmiwand|
15000|||1,1,1||lmiring,lmerod,lmewand|
20000|||1,1,1,2,1||gmiring,gmiwondrous,gmepotion,gmescroll,lmewand|
25000|||1,1,1,1||lmiring,lmewand,gmewand,gmiwondrous|
30000|||1,1,1,1||gmiring,lmewondrous,lmascroll,gmewand|
40000|||1,1,1,2,1||lmiweapon,lmestaff,gmerod,lmiwondrous,lmewand|
50000|||1,2,1,3,1||gmiring,lmewondrous,lmapotion,gmescroll,lmawand|
60000|||1,1,1,1,2,1||lmestaff,gmerod,gmewondrous,gmepotion,lmascroll,lmewand|
75000|||1,1,1,3,1||lmiweapon,gmestaff,gmewondrous,gmascroll,gmawand|
100000|||1,1,1,1,1||lmaring,gmerod,lmastaff,lmascroll,gmewand|

[7-10: Type H Treasure, Lair Treasure]
500|||4d4,3d6,2d4,1,1,1,1|100,10,10|cp,sp,gp,weapon,lmipotion,lmiscroll,gem2|
1000|||2d4,2d6,6d6,1,1,1,3|100,100,1|cp,sp,gp,gmipotion,gmiscroll,lmiwand,gem1|
2500|||3d6,2d4,1,1,2,2,1|10,1,0|sp,gp,harmor,weapon,two lmepotion,two gmiscroll,gem2|
5000|||2d4,4d6,1,1,1,1,1|10,1,0|gp,pp,weapon,lmiring,gmepotion,lmescroll,gmiwand|
7500|||4d4,6d6,1,1,2,1,2|10,1,0|gp,pp,lmiweapon,lmiwondrous,gmepotion,gmiwand,gem3|
10000|||4d8,6d10,1,1,1,1,1,1|10,1,0|gp,pp,gmiarmor,lmiring,lmiwondrous,lmescroll,gmiwand,gem4|
15000|||4d4,4d4,1,1,2,2,1,1|10,10,0|gp,pp,gmiarmor,lmiwondrous,gmepotion,gmescroll,lmewand,gem3|
20000|||2d4,1,2,2,2,1|10,0,0|pp,gmiring,lmiwondrous,gmepotion,lmascroll,lmewand|
25000|||6d10,6d6,1,1,1,2,1,1|10,1,0|gp,pp,lmearmor,lmiweapon,gmiwondrous,lmascroll,lmewand,gem4|
30000|||6d6,2d4,1,1,1,3|10,10,0|gp,pp,gmiweapon,lmewondrous,gmewand,gem3|
40000|||4d4,4d4,1,1,2,2,1|10,10,0|gp,pp,lmering,lmerod,gmapotion,lmascroll,lmawand|
50000|||4d4,1,1,1,1,1,1|10,0,0|pp,gmearmor,lmestaff,lmewondrous,gmascroll,lmewand,gem5|
75000|||2d8,4d4,1,1,1,3,1,1,1|100,10,0|gp,pp,gmiweapon,gmering,gmestaff,gmapotion,gmascroll,lmawand,gem5|
100000|||8d6,4d4,1,1,3,1,1,2,1|100,10,0|gp,pp,lmaring,lmawondrous,gmapotion,gmascroll,lmewand,gem5,gem6|

[7-11: Type I Treasure, Treasure Hoard]
5000|||4d4,6d6,2d4,6d6,1,1,5,1|1000,100,100|cp,sp,gp,pp,lmiarmor,gmiwand,gem3,art3|1
10000|||4d4,6d6,2d4,6d6,1,1,1,1,1,1|1000,100,100|cp,sp,gp,pp,gmiarmor,lmiweapon,lmiwondrous,gmescroll,gem4,art3|1
15000|||2d4,6d4,3d6,6d6,1,2,2,1,1,1|1000,100,10|cp,sp,gp,pp,gmiring,lmiwondrous,gmepotion,gmiwand,gem4,art3|1
20000|||2d4,6d4,3d6,6d6,1,1,1,2,1,3|1000,100,10|cp,sp,gp,pp,gmiarmor,lmerod,gmiwondrous,lmapotion,gmescroll,art3|1
25000|||2d4,6d4,3d6,6d6,1,2,1,1,2,2,1|1000,100,10|cp,sp,gp,pp,lmestaff,lmiwondrous,gmepotion,lmewand,gem2,gem3,gem4|1
30000|||2d4,6d4,3d6,6d6,1,1,1,2,1|1000,100,10|cp,sp,gp,pp,lmearmor,gmiweapon,lmewondrous,lmascroll,art4|1
40000|||4d4,6d6,2d4,6d6,1,1,1,1,1,3,2|1000,100,100|cp,sp,gp,pp,lmeweapon,gmerod,gmapotion,gmescroll,lmewand,art3,art4|1
50000|||4d4,6d6,4d4,2d4,1,2,1,1,1|10000,1000,100|cp,sp,gp,pp,gmiarmor,gmiweapon,gmestaff,gmiwondrous,gem5|10
60000|||2d4,2d4,2d4,2d4,1,1,1,1,2,1,5|10000,1000,100|cp,sp,gp,pp,gmeweapon,gmerod,lmewondrous,gmascroll,gmiwand,gem4,art2|10
75000|||2d4,2d4,2d4,2d4,1,1,1,1,1,1|10000,1000,100|cp,sp,gp,pp,lmaarmor,gmering,lmestaff,gmewand,gem6,art4|10
100000|||2d4,2d4,2d4,2d4,1,1,1,1,2,1,2|10000,1000,100|cp,sp,gp,pp,lmeweapon,gmering,lmarod,gmewondrous,gmapotion,lmescroll,art4|10
125000|||4d4,6d6,4d4,2d8,1,1,1,2,1,1,3|10000,1000,100|cp,sp,gp,pp,gmaarmor,lmeweapon,lmastaff,gmascroll,gmawand,gem6,art4|10
150000|||4d4,6d6,4d4,2d8,1,1,1,1|10000,1000,100|cp,sp,gp,pp,gmearmor,lmaring,gmawondrous,gmawand|10
200000|||4d4,6d6,4d4,2d8,1,2,1,1,1,3,1|10000,1000,100|cp,sp,gp,pp,gmaweapon,lmering,lmastaff,lmawondrous,lmawand,gem5,gem4|10
300000|||8d4,12d6,8d4,2d8,1,1,1,1,1,1,1|10000,1000,100|cp,sp,gp,pp,gmaweapon,lmaring,gmastaff,gmawondrous,gmewand,gem6,art6|10

[7-50: Random gems 1]
08|||agate|5,1,0|2d4|
14|||alabaster|5,1,0|2d4|
20|||azurite|5,1,0|2d4|
26|||hematite|5,1,0|2d4|
34|||lapis lazuli|5,1,0|2d4|
40|||malachite|5,1,0|2d4|
48|||obsidian|5,1,0|2d4|
56|||irregular freshwater pearl|5,1,0|2d4|
62|||pyrite|5,1,0|2d4|
70|||rhodochrosite|5,1,0|2d4|
78|||rock crystal quartz|5,1,0|2d4|
84|||shell|5,1,0|2d4|
92|||tigereye|5,1,0|2d4|
100|||turquoise|5,1,0|2d4|

[7-50: Random gems 2]
06|||bloodstone|25,5,0|2d4|
12|||carnelian|25,5,0|2d4|
18|||chrysoprase|25,5,0|2d4|
24|||citrine|25,5,0|2d4|
32|||ivory|25,5,0|2d4|
38|||jasper|25,5,0|2d4|
44|||moonstone|25,5,0|2d4|
50|||onyx|25,5,0|2d4|
56|||peridot|25,5,0|2d4|
62|||milky quartz|25,5,0|2d4|
68|||rose quartz|25,5,0|2d4|
74|||smoky quartz|25,5,0|2d4|
80|||sard|25,5,0|2d4|
86|||sardonyx|25,5,0|2d4|
89|||red spinel|25,5,0|2d4|
92|||green spinel|25,5,0|2d4|
100|||zircon|25,5,0|2d4|

[7-50: Random gems 3]
10|||amber|50,10,0|2d4|
20|||amethyst|50,10,0|2d4|
30|||chrysoberyl|50,10,0|2d4|
40|||coral|50,10,0|2d4|
50|||garnet|50,10,0|2d4|
60|||jade|50,10,0|2d4|
70|||jet|50,10,0|2d4|
80|||saltwater pearl|50,10,0|2d4|
90|||deep blue spinel|50,10,0|2d4|
100|||tourmaline|50,10,0|2d4|

[7-50: Random gems 4]
25|||aquamarine|250,50,0|2d4|
50|||opal|250,50,0|2d4|
75|||black pearl|250,50,0|2d4|
100|||topaz|250,50,0|2d4|

[7-50: Random gems 5]
25|||small diamond|500,100,0|2d4|
50|||emerald|500,100,0|2d4|
75|||small ruby|500,100,0|2d4|
100|||sapphire|500,100,0|2d4|

[7-50: Random gems 6]
25|||large diamond|2500,500,0|2d4|
50|||brilliant green emerald|2500,500,0|2d4|
75|||large ruby|2500,500,0|2d4|
100|||star sapphire|2500,500,0|2d4|

[7-51: Random Art Objects 1]
05|||bronze statuette of a warrior|15|gp|
06|||elaborate copper wind chimes|20|gp|
07|||painted paper fan with silver slats|20|gp|
09|||copper and glass decanter|25|gp|
17|||silver holy symbol|25|gp|
21|||carved stone idol|30|gp|
25|||set of six ivory dice|30|gp|
29|||ivory bowl with animal carvings|40|gp|
30|||porcelain doll with silk clothing|40|gp|
32|||porcelain mask|40|gp|
36|||bronze flagon with warrior images|50|gp|
39|||copper brazier with religious markings|50|gp|
42|||copper scepter with gold inlay|50|gp|
44|||crystal egg with silver stand|50|gp|
46|||painting of a noblewoman|50|gp|
51|||polished darkwood chalice|50|gp|
52|||silver baby rattle|50|gp|
55|||silver chess set|50|gp|
60|||carved ivory scroll case|60|gp|
66|||decorated silver plate|60|gp|
71|||ivory drinking horn with copper ends|60|gp|
74|||silver noble family seal|60|gp|
80|||silver statue of a dragon|65|gp|
83|||electrum censer with silver filigree|70|gp|
87|||silver candelabra with holy symbol|75|gp|
90|||silver comb with ornate handle|75|gp|
93|||silver hand mirror|75|gp|
96|||crystal skull|80|gp|
97|||ornate silver flute|80|gp|
100|||engraved jade scarab|85|gp|

[7-51: Random Art Objects 2]
02|||elaborate silver wind chimes|60|gp|
08|||engraved gold scarab|75|gp|
10|||painted silk fan with electrum slats|75|gp|
12|||preserved beast head on a plaque|75|gp|
17|||set of six silver dice|75|gp|
20|||silver and glass decanter|75|gp|
22|||silver bowl with lion engravings|75|gp|
26|||silver mask|75|gp|
30|||carved jade idol|80|gp|
31|||porcelain doll with furs and jewelry|80|gp|
35|||silver brazier with religious markings|80|gp|
38|||silver flagon with religious markings|80|gp|
41|||gold censer with silver filigree|90|gp|
44|||gold and silver chess set|100|gp|
45|||gold baby rattle|100|gp|
53|||gold holy symbol|100|gp|
56|||masterwork lyre|100|gp|
58|||painting of a princess|100|gp|
61|||silver cup with royal crest|100|gp|
65|||decorated electrum plate|110|gp|
69|||gold statue of a dragon|110|gp|
72|||gold statue of a lion|110|gp|
77|||ivory drinking horn with silver ends|110|gp|
81|||gold and silver hand mirror|120|gp|
85|||silver cauldron with animal symbols|120|gp|
88|||silver comb with gold handle|125|gp|
90|||silver egg with dragon figurine|125|gp|
92|||silver scepter with eagle symbols|125|gp|
97|||silver chalice with dragon carvings|150|gp|
100|||gold candelabra with holy symbol|200|gp|

[7-51: Random Art Objects 3]
03|||gilded demon skull|300|gp|
13|||marble idol|300|gp|
19|||masterwork darkwood lute|300|gp|
24|||engraved mithral scarab|400|gp|
28|||gold and ivory decanter|400|gp|
32|||gold bowl with dragon engravings|400|gp|
35|||gold censer with platinum inlay|400|gp|
41|||gold mask|450|gp|
42|||gold and mithral baby rattle|500|gp|
48|||gold chess set|500|gp|
51|||gold flagon with religious markings|500|gp|
56|||gold puzzle box|500|gp|
65|||platinum holy symbol|500|gp|
69|||gold cup with royal crest|550|gp|
77|||gold chalice with griffon carvings|600|gp|
81|||mithral scepter with gold inlay|600|gp|
88|||decorated gold plate|700|gp|
93|||gold and platinum statuette of a deity|750|gp|
96|||gold cauldron with alchemical symbols|750|gp|
100|||painting of a queen|750|gp|

[7-51: Random Art Objects 4]
05|||engraved platinum scarab|700|gp|
11|||gilded dragon skull|800|gp|
18|||platinum bowl with arcane engravings|800|gp|
22|||platinum censer with ornate markings|800|gp|
26|||gold decanter with grape vine patterns|850|gp|
31|||platinum mask|900|gp|
36|||gold and mithral chess set|1000|gp|
41|||gold and platinum orrery|1000|gp|
46|||gold flute|1000|gp|
51|||gold idol with strange carvings|1000|gp|
52|||platinum baby rattle|1000|gp|
55|||platinum holy symbol of a famous priest|1000|gp|
64|||decorated platinum plate|1100|gp|
68|||platinum cauldron with odd symbols|1100|gp|
71|||platinum flagon with religious markings|1100|gp|
77|||platinum cup with royal crest|1200|gp|
81|||platinum scepter with gold inlay|1200|gp|
87|||platinum chalice with angel carvings|1250|gp|
93|||platinum statuette of a deity|1300|gp|
100|||painting of a queen by a master|1500|gp|

[7-51: Random Art Objects 5]
08|||book of lost songs by a famous bard|3000|gp|
16|||darkwood and platinum music box|4000|gp|
26|||mithral hourglass with diamond dust|4000|gp|
34|||jeweled egg with epic sorcerer's blood|4500|gp|
37|||gold urn containing hero's ashes|5000|gp|
45|||helm carved from a pit fiend skull|5000|gp|
55|||holy text penned by a saint|5000|gp|
65|||painting of a beloved queen by a master|5000|gp|
74|||platinum idol with mysterious markings|5000|gp|
77|||bejeweled sword of state|6000|gp|
83|||carved saint's femur|6000|gp|
88|||platinum chalice blessed by a saint|6000|gp|
91|||glowing metallic meteor|6500|gp|
97|||gold bejeweled royal orb|7000|gp|
100|||crystallized dragon heart|7500|gp|

[7-51: Random Art Objects 6]
06|||frozen vampire soul|7000|gp|
13|||mithral-inlaid unicorn horn|7000|gp|
16|||crystallized god breath|10000|gp|
22|||essence of truth|10000|gp|
31|||globe of pristine air|10000|gp|
40|||heart of the mountain|10000|gp|
46|||inverted soul gem|10000|gp|
55|||orb of living water|10000|gp|
64|||shard of pure fire|10000|gp|
72|||unmelting ice|10000|gp|
79|||time jewel|11000|gp|
83|||adamantine poiuyt|12000|gp|
89|||holy text written in saint's blood|12000|gp|
93|||mithral tribar|12000|gp|
100|||ethereal tapestry|13000|gp|
